tab	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
	This study		3.1	182.8	26.9	PF18-142a_LP-DIR-T	hargrave 2021-04-10 18:01:16	1.17e-06	1.79e-08	4.8600000000000005e-08	3.4e-08	8	273	PF18-142a_LP-DIR-T-1636	LT-T-Z:LP-DIR-T	g	1636	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	1	323.0
	This study		3.5	183.4	26.1	PF18-142a_LP-DIR-T	hargrave 2021-04-12 14:28:28	1.15e-06	1.03e-08	6.18e-08	3.32e-08	8	273	PF18-142a_LP-DIR-T-1637	LT-T-Z:LP-DIR-T	g	1637	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	2	373.0
	This study		55.6	186.1	23.7	PF18-142a_LP-DIR-T	hargrave 2021-04-14 15:20:14	5.69e-07	5.55e-07	5.9000000000000006e-08	2.45e-07	8	273	PF18-142a_LP-DIR-T-1638	LT-T-Z:LP-DIR-T	g	1638	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	3	423.0
	This study		3.0	183.7	25.4	PF18-142a_LP-DIR-T	hargrave 2021-04-14 16:05:04	1.14e-06	1.16e-08	4.67e-08	3.38e-08	8	273	PF18-142a_LP-DIR-T-1639	LT-T-Z:LP-DIR-T	g	1639	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	4	423.0
	This study		3.1	185.8	25.4	PF18-142a_LP-DIR-T	hargrave 2021-04-15 13:15:49	1.13e-06	4.45e-09	5.25e-08	3.3700000000000004e-08	8	273	PF18-142a_LP-DIR-T-1640	LT-T-Z:LP-DIR-T	g	1640	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	5	473.0
	This study		3.7	185.3	24.6	PF18-142a_LP-DIR-T	hargrave 2021-04-16 18:07:13	1.09e-06	7.65e-09	6.2e-08	3.2799999999999996e-08	8	273	PF18-142a_LP-DIR-T-1641	LT-T-Z:LP-DIR-T	g	1641	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	6	523.0
	This study		2.0	181.2	24.3	PF18-142a_LP-DIR-T	hargrave 2021-04-18 21:10:29	9.5e-07	7.859999999999999e-09	1.93e-08	2.64e-08	8	273	PF18-142a_LP-DIR-T-1642	LT-T-Z:LP-DIR-T	g	1642	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	7	573.0
	This study		4.0	183.5	24.3	PF18-142a_LP-DIR-T	hargrave 2021-04-21 17:49:38	8.94e-07	7.2199999999999995e-09	5.5300000000000005e-08	2.66e-08	8	273	PF18-142a_LP-DIR-T-1643	LT-T-Z:LP-DIR-T	g	1643	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	8	598.0
	This study		2.1	181.9	24.2	PF18-142a_LP-DIR-T	hargrave 2021-04-22 15:22:47	8.41e-07	9.490000000000001e-09	1.6399999999999998e-08	2.5299999999999998e-08	8	273	PF18-142a_LP-DIR-T-1644	LT-T-Z:LP-DIR-T	g	1644	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	9	623.0
	This study		5.8	180.9	24.3	PF18-142a_LP-DIR-T	hargrave 2021-04-23 16:36:19	7.85e-07	7.2199999999999995e-09	7.64e-08	2.36e-08	8	273	PF18-142a_LP-DIR-T-1645	LT-T-Z:LP-DIR-T	g	1645	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	10	648.0
	This study		36.1	180.2	25.9	PF18-142a_LP-DIR-T	hargrave 2021-04-25 19:39:36	3.9e-07	3.74e-07	2.62e-09	1.82e-07	8	273	PF18-142a_LP-DIR-T-1646	LT-T-Z:LP-DIR-T	g	1646	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	11	688.0
	This study		4.0	183.5	24.4	PF18-142a_LP-DIR-T	hargrave 2021-04-25 20:41:54	7.75e-07	4.82e-09	5.0599999999999996e-08	2.09e-08	8	273	PF18-142a_LP-DIR-T-1647	LT-T-Z:LP-DIR-T	g	1647	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	12	688.0
	This study		2.2	181.7	24.6	PF18-142a_LP-DIR-T	hargrave 2021-04-28 09:13:18	7.140000000000001e-07	8.059999999999999e-09	1.4e-08	2.2000000000000002e-08	8	273	PF18-142a_LP-DIR-T-1648	LT-T-Z:LP-DIR-T	g	1648	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	13	723.0
	This study		46.8	183.1	22.3	PF18-142a_LP-DIR-T	hargrave 2021-04-30 11:16:44	3.41e-07	3.37e-07	1.8300000000000002e-08	1.3800000000000002e-07	8	273	PF18-142a_LP-DIR-T-1649	LT-T-Z:LP-DIR-T	g	1649	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	14	748.0
	This study		3.0	180.6	23.9	PF18-142a_LP-DIR-T	hargrave 2021-04-30 12:07:08	6.83e-07	6.28e-09	2.93e-08	2.0099999999999998e-08	8	273	PF18-142a_LP-DIR-T-1650	LT-T-Z:LP-DIR-T	g	1650	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	15	748.0
	This study		3.2	186.4	25.0	PF18-142a_LP-DIR-T	hargrave 2021-05-01 13:23:51	6.47e-07	3.6599999999999998e-09	3.27e-08	1.65e-08	8	273	PF18-142a_LP-DIR-T-1651	LT-T-Z:LP-DIR-T	g	1651	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	16	773.0
	This study		1.9	183.8	24.6	PF18-142a_LP-DIR-T	hargrave 2021-05-02 12:14:34	6.03e-07	7.840000000000001e-09	3.5200000000000003e-09	1.78e-08	8	273	PF18-142a_LP-DIR-T-1652	LT-T-Z:LP-DIR-T	g	1652	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	17	793.0
	This study		38.4	182.5	25.2	PF18-142a_LP-DIR-T	hargrave 2021-05-03 13:12:06	2.63e-07	2.5399999999999997e-07	1.1200000000000001e-08	1.1900000000000001e-07	8	273	PF18-142a_LP-DIR-T-1653	LT-T-Z:LP-DIR-T	g	1653	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	18	808.0
	This study		2.4	184.8	24.1	PF18-142a_LP-DIR-T	hargrave 2021-05-03 15:42:43	5.23e-07	2.57e-09	1.95e-08	1.06e-08	8	273	PF18-142a_LP-DIR-T-1654	LT-T-Z:LP-DIR-T	g	1654	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	19	808.0
	This study		2.6	180.3	23.9	PF18-142a_LP-DIR-T	hargrave 2021-05-05 12:01:41	3.56e-07	4.79e-09	1.1299999999999999e-08	1.04e-08	8	273	PF18-142a_LP-DIR-T-1655	LT-T-Z:LP-DIR-T	g	1655	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	20	823.0
	This study		2.6	179.1	22.0	PF18-142a_LP-DIR-T	hargrave 2021-05-06 09:03:50	2.3e-07	2.9399999999999998e-09	7.390000000000001e-09	6.64e-09	8	273	PF18-142a_LP-DIR-T-1656	LT-T-Z:LP-DIR-T	g	1656	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	21	833.0
	This study		2.7	180.1	24.5	PF18-142a_LP-DIR-T	hargrave 2021-05-07 14:59:06	1.82e-07	2.2899999999999997e-09	6.28e-09	5.37e-09	8	273	PF18-142a_LP-DIR-T-1657	LT-T-Z:LP-DIR-T	g	1657	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	22	843.0
	This study		2.9	178.0	22.3	PF18-142a_LP-DIR-T	hargrave 2021-05-09 09:41:40	1.69e-07	2.0999999999999998e-09	6.44e-09	5.4e-09	8	273	PF18-142a_LP-DIR-T-1658	LT-T-Z:LP-DIR-T	g	1658	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	23	853.0
	This study		4.0	178.3	21.2	PF18-142a_LP-DIR-T	hargrave 2021-05-10 10:33:37	1.6e-07	1.7699999999999999e-09	1.03e-08	4.36e-09	8	273	PF18-142a_LP-DIR-T-1659	LT-T-Z:LP-DIR-T	g	1659	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	24	863.0
	This study		4.6	180.6	24.5	PF18-142a_LP-DIR-T	hargrave 2021-05-11 13:00:43	1.29e-07	1.45e-09	9.68e-09	3.5100000000000005e-09	8	273	PF18-142a_LP-DIR-T-1660	LT-T-Z:LP-DIR-T	g	1660	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	25	873.0
	This study		4.2	167.3	24.4	PF18-142a_LP-DIR-T	hargrave 2021-05-12 14:00:55	1.11e-07	3.12e-09	6.820000000000001e-09	3.19e-09	8	273	PF18-142a_LP-DIR-T-1661	LT-T-Z:LP-DIR-T	g	1661	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	26	883.0
	This study		5.1	182.7	20.4	PF18-142a_LP-DIR-T	hargrave 2021-05-13 17:52:23	1.08e-07	7.910000000000001e-10	9.06e-09	3.19e-09	8	273	PF18-142a_LP-DIR-T-1662	LT-T-Z:LP-DIR-T	g	1662	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	27	893.0
	This study		4.7	180.7	24.0	PF18-142a_LP-DIR-T	hargrave 2021-05-16 13:47:55	9.09e-08	9.229999999999999e-10	7.16e-09	2.23e-09	8	273	PF18-142a_LP-DIR-T-1663	LT-T-Z:LP-DIR-T	g	1663	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	28	903.0
	This study		5.4	173.8	17.0	PF18-142a_LP-DIR-T	hargrave 2021-05-17 09:13:53	8.949999999999999e-08	2.4e-09	7.780000000000001e-09	2.41e-09	8	273	PF18-142a_LP-DIR-T-1664	LT-T-Z:LP-DIR-T	g	1664	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	29	913.0
	This study		4.0	186.4	21.3	PF18-142a_LP-DIR-T	hargrave 2021-05-18 11:24:20	6.14e-08	2.67e-10	4.09e-09	1.31e-09	8	273	PF18-142a_LP-DIR-T-1665	LT-T-Z:LP-DIR-T	g	1665	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	30	923.0
	This study		3.1	185.4	23.5	PF18-142a_LP-DIR-T	hargrave 2021-05-19 11:00:07	5.01e-08	2.25e-10	2.49e-09	1.13e-09	8	273	PF18-142a_LP-DIR-T-1666	LT-T-Z:LP-DIR-T	g	1666	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	31	933.0
	This study		3.4	192.8	21.2	PF18-142a_LP-DIR-T	hargrave 2021-05-20 18:49:45	3.71e-08	6.62e-10	2.02e-09	8.18e-10	8	273	PF18-142a_LP-DIR-T-1667	LT-T-Z:LP-DIR-T	g	1667	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	32	937.0
	This study		1.9	212.8	28.3	PF18-142a_LP-DIR-T	hargrave 2021-05-22 09:41:50	2.3500000000000002e-08	7.389999999999999e-10	5.75e-10	3.1800000000000004e-10	8	273	PF18-142a_LP-DIR-T-1668	LT-T-Z:LP-DIR-T	g	1668	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	33	941.0
	This study		1.6	237.6	18.5	PF18-142a_LP-DIR-T	hargrave 2021-05-24 09:40:19	1.3400000000000001e-08	3.27e-10	3.8899999999999995e-10	2.4500000000000003e-10	8	273	PF18-142a_LP-DIR-T-1669	LT-T-Z:LP-DIR-T	g	1669	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	34	945.0
	This study		3.0	175.4	7.0	PF18-142a_LP-DIR-T	hargrave 2021-05-25 09:14:13	3.11e-08	1.4400000000000002e-09	1.29e-09	7.530000000000001e-10	8	273	PF18-142a_LP-DIR-T-1670	LT-T-Z:LP-DIR-T	g	1670	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	35	947.0
	This study		3.7	280.9	1.9	PF18-142a_LP-DIR-T	hargrave 2021-05-26 09:16:45	1.07e-08	5.75e-10	5.19e-10	1.73e-10	8	273	PF18-142a_LP-DIR-T-1671	LT-T-Z:LP-DIR-T	g	1671	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	36	949.0
	This study		7.7	43.1	-9.0	PF18-142a_LP-DIR-T	hargrave 2021-05-29 11:33:36	1.4299999999999999e-08	1.0499999999999999e-09	1.6699999999999998e-09	1.23e-10	8	273	PF18-142a_LP-DIR-T-1672	LT-T-Z:LP-DIR-T	g	1672	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	37	951.0
	This study		54.9	264.2	1.1	PF18-142a_LP-DIR-T	hargrave 2021-05-31 09:16:43	5.86e-09	6.660000000000001e-10	6.23e-09	1.36e-10	8	273	PF18-142a_LP-DIR-T-1673	LT-T-Z:LP-DIR-T	g	1673	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	38	953.0
	This study		2.6	277.0	0.9	PF18-142a_LP-DIR-T	hargrave 2021-05-31 10:20:00	1.2e-08	4.880000000000001e-10	3.17e-10	1.5699999999999997e-10	8	273	PF18-142a_LP-DIR-T-1674	LT-T-Z:LP-DIR-T	g	1674	pmagpy-4.2.24-1	PF18-142a	u	0	0	0.0	0.0	39	953.0
	This study		1.1	178.1	19.8	PF18-143a_LP-DIR-T	hargrave 2021-04-09 19:22:04	8e-07	1.6399999999999997e-09	1.1699999999999999e-08	9.420000000000001e-09	8	273	PF18-143a_LP-DIR-T-1675	LT-NO:LP-DIR-T	g	1675	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	0	273.0
	This study		1.9	179.3	19.7	PF18-143a_LP-DIR-T	hargrave 2021-04-10 18:02:32	7.96e-07	2.18e-09	2.44e-08	9.109999999999999e-09	8	273	PF18-143a_LP-DIR-T-1676	LT-T-Z:LP-DIR-T	g	1676	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	1	323.0
	This study		3.4	175.2	17.7	PF18-143a_LP-DIR-T	hargrave 2021-04-12 14:29:40	7.7e-07	5.08e-09	4.4800000000000004e-08	9.06e-09	8	273	PF18-143a_LP-DIR-T-1677	LT-T-Z:LP-DIR-T	g	1677	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	2	373.0
	This study		1.2	174.9	16.2	PF18-143a_LP-DIR-T	hargrave 2021-04-14 15:21:46	7.459999999999999e-07	1.62e-09	1.3400000000000001e-08	9.350000000000001e-09	8	273	PF18-143a_LP-DIR-T-1678	LT-T-Z:LP-DIR-T	g	1678	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	3	423.0
	This study		4.4	176.9	16.0	PF18-143a_LP-DIR-T	hargrave 2021-04-15 13:17:20	7.38e-07	2.26e-09	5.57e-08	8.92e-09	8	273	PF18-143a_LP-DIR-T-1679	LT-T-Z:LP-DIR-T	g	1679	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	4	473.0
	This study		2.0	179.4	14.8	PF18-143a_LP-DIR-T	hargrave 2021-04-16 18:08:27	6.88e-07	1.15e-09	2.23e-08	7.79e-09	8	273	PF18-143a_LP-DIR-T-1680	LT-T-Z:LP-DIR-T	g	1680	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	5	523.0
	This study		1.7	172.0	14.8	PF18-143a_LP-DIR-T	hargrave 2021-04-18 21:12:00	6.85e-07	3.2899999999999996e-09	1.88e-08	7.59e-09	8	273	PF18-143a_LP-DIR-T-1681	LT-T-Z:LP-DIR-T	g	1681	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	6	573.0
	This study		5.1	173.1	14.4	PF18-143a_LP-DIR-T	hargrave 2021-04-21 17:51:09	5.529999999999999e-07	5.5399999999999995e-09	4.8399999999999997e-08	6.36e-09	8	273	PF18-143a_LP-DIR-T-1682	LT-T-Z:LP-DIR-T	g	1682	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	7	598.0
	This study		1.4	172.6	14.2	PF18-143a_LP-DIR-T	hargrave 2021-04-22 15:24:18	5.05e-07	9.85e-10	1.1299999999999999e-08	5.560000000000001e-09	8	273	PF18-143a_LP-DIR-T-1683	LT-T-Z:LP-DIR-T	g	1683	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	8	623.0
	This study		1.2	170.7	13.9	PF18-143a_LP-DIR-T	hargrave 2021-04-23 16:37:51	4.6299999999999995e-07	1.35e-09	8.3e-09	5.07e-09	8	273	PF18-143a_LP-DIR-T-1684	LT-T-Z:LP-DIR-T	g	1684	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	9	648.0
	This study		1.2	169.6	14.1	PF18-143a_LP-DIR-T	hargrave 2021-04-25 19:41:07	4.53e-07	1.6800000000000002e-09	7.8e-09	4.94e-09	8	273	PF18-143a_LP-DIR-T-1685	LT-T-Z:LP-DIR-T	g	1685	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	10	688.0
	This study		0.8	174.1	13.7	PF18-143a_LP-DIR-T	hargrave 2021-04-28 09:14:36	4.05e-07	1.07e-09	3.04e-09	4.79e-09	8	273	PF18-143a_LP-DIR-T-1686	LT-T-Z:LP-DIR-T	g	1686	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	11	723.0
	This study		1.6	171.6	13.9	PF18-143a_LP-DIR-T	hargrave 2021-04-30 11:18:15	3.8100000000000004e-07	2.13e-09	9.670000000000002e-09	3.4600000000000005e-09	8	273	PF18-143a_LP-DIR-T-1687	LT-T-Z:LP-DIR-T	g	1687	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	12	748.0
	This study		1.5	173.0	13.7	PF18-143a_LP-DIR-T	hargrave 2021-05-01 13:25:27	3.56e-07	1.06e-09	9.12e-09	2.6899999999999996e-09	8	273	PF18-143a_LP-DIR-T-1688	LT-T-Z:LP-DIR-T	g	1688	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	13	773.0
	This study		0.7	167.2	13.4	PF18-143a_LP-DIR-T	hargrave 2021-05-02 12:16:09	3.32e-07	1.0300000000000002e-09	2.7300000000000003e-09	2.7500000000000002e-09	8	273	PF18-143a_LP-DIR-T-1689	LT-T-Z:LP-DIR-T	g	1689	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	14	793.0
	This study		1.6	167.0	13.2	PF18-143a_LP-DIR-T	hargrave 2021-05-03 13:13:39	2.9199999999999997e-07	1.9699999999999996e-09	7.42e-09	2.25e-09	8	273	PF18-143a_LP-DIR-T-1690	LT-T-Z:LP-DIR-T	g	1690	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	15	808.0
	This study		1.6	168.6	12.6	PF18-143a_LP-DIR-T	hargrave 2021-05-05 12:03:13	2.17e-07	1e-09	5.74e-09	1.62e-09	8	273	PF18-143a_LP-DIR-T-1691	LT-T-Z:LP-DIR-T	g	1691	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	16	823.0
	This study		3.6	163.2	9.8	PF18-143a_LP-DIR-T	hargrave 2021-05-06 09:05:20	1.54e-07	2.2899999999999997e-09	9.4e-09	1.4199999999999999e-09	8	273	PF18-143a_LP-DIR-T-1692	LT-T-Z:LP-DIR-T	g	1692	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	17	833.0
	This study		1.0	165.4	10.4	PF18-143a_LP-DIR-T	hargrave 2021-05-07 15:00:37	1.34e-07	4.05e-10	1.98e-09	1.3300000000000002e-09	8	273	PF18-143a_LP-DIR-T-1693	LT-T-Z:LP-DIR-T	g	1693	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	18	843.0
	This study		3.4	161.4	9.0	PF18-143a_LP-DIR-T	hargrave 2021-05-09 09:43:10	1.24e-07	2.99e-09	6.65e-09	1.22e-09	8	273	PF18-143a_LP-DIR-T-1694	LT-T-Z:LP-DIR-T	g	1694	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	19	853.0
	This study		0.7	159.6	10.3	PF18-143a_LP-DIR-T	hargrave 2021-05-10 10:35:08	1.04e-07	4.85e-10	6.110000000000001e-10	1.0300000000000002e-09	8	273	PF18-143a_LP-DIR-T-1695	LT-T-Z:LP-DIR-T	g	1695	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	20	863.0
	This study		1.5	160.7	9.3	PF18-143a_LP-DIR-T	hargrave 2021-05-11 13:02:14	9.03e-08	3.08e-10	2.1899999999999997e-09	9.68e-10	8	273	PF18-143a_LP-DIR-T-1696	LT-T-Z:LP-DIR-T	g	1696	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	21	873.0
	This study		1.3	153.7	10.8	PF18-143a_LP-DIR-T	hargrave 2021-05-12 14:02:26	8.5e-08	1.2800000000000001e-09	1.32e-09	1.01e-09	8	273	PF18-143a_LP-DIR-T-1697	LT-T-Z:LP-DIR-T	g	1697	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	22	883.0
	This study		2.7	165.6	8.5	PF18-143a_LP-DIR-T	hargrave 2021-05-13 17:53:53	8.43e-08	6.93e-10	3.8900000000000004e-09	9.229999999999999e-10	8	273	PF18-143a_LP-DIR-T-1698	LT-T-Z:LP-DIR-T	g	1698	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	23	893.0
	This study		3.9	164.6	8.7	PF18-143a_LP-DIR-T	hargrave 2021-05-16 13:49:28	7.58e-08	1.36e-09	5.02e-09	6.69e-10	8	273	PF18-143a_LP-DIR-T-1699	LT-T-Z:LP-DIR-T	g	1699	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	24	903.0
	This study		6.4	166.4	9.8	PF18-143a_LP-DIR-T	hargrave 2021-05-17 09:16:15	6.92e-08	1.66e-09	7.59e-09	6.04e-10	8	273	PF18-143a_LP-DIR-T-1700	LT-T-Z:LP-DIR-T	g	1700	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	25	913.0
	This study		2.3	166.2	8.8	PF18-143a_LP-DIR-T	hargrave 2021-05-18 11:25:50	6.230000000000001e-08	5.72e-10	2.5e-09	4.23e-10	8	273	PF18-143a_LP-DIR-T-1701	LT-T-Z:LP-DIR-T	g	1701	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	26	923.0
	This study		1.9	158.5	8.2	PF18-143a_LP-DIR-T	hargrave 2021-05-19 11:01:39	5.81e-08	6.03e-10	2.18e-09	3.8899999999999995e-10	8	273	PF18-143a_LP-DIR-T-1702	LT-T-Z:LP-DIR-T	g	1702	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	27	933.0
	This study		2.2	170.8	7.7	PF18-143a_LP-DIR-T	hargrave 2021-05-20 18:51:16	4.24e-08	4.04e-10	1.61e-09	3.06e-10	8	273	PF18-143a_LP-DIR-T-1703	LT-T-Z:LP-DIR-T	g	1703	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	28	937.0
	This study		2.4	152.1	6.4	PF18-143a_LP-DIR-T	hargrave 2021-05-22 09:43:21	3.5099999999999997e-08	4.669999999999999e-10	1.58e-09	2.65e-10	8	273	PF18-143a_LP-DIR-T-1704	LT-T-Z:LP-DIR-T	g	1704	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	29	941.0
	This study		2.1	136.0	13.5	PF18-143a_LP-DIR-T	hargrave 2021-05-24 09:41:50	1.74e-08	3.46e-10	6.43e-10	2.86e-10	8	273	PF18-143a_LP-DIR-T-1705	LT-T-Z:LP-DIR-T	g	1705	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	30	945.0
	This study		3.1	154.2	7.1	PF18-143a_LP-DIR-T	hargrave 2021-05-25 09:15:43	2.28e-08	3.6799999999999997e-10	1.31e-09	1.73e-10	8	273	PF18-143a_LP-DIR-T-1706	LT-T-Z:LP-DIR-T	g	1706	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	31	947.0
	This study		4.9	283.2	10.5	PF18-143a_LP-DIR-T	hargrave 2021-05-26 09:18:15	5.660000000000001e-09	5.31e-10	2.29e-10	6.199999999999999e-11	8	273	PF18-143a_LP-DIR-T-1707	LT-T-Z:LP-DIR-T	g	1707	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	32	949.0
	This study		2.5	346.5	11.8	PF18-143a_LP-DIR-T	hargrave 2021-05-29 11:35:07	1e-08	3.17e-10	3.86e-10	1.7500000000000002e-10	8	273	PF18-143a_LP-DIR-T-1708	LT-T-Z:LP-DIR-T	g	1708	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	33	951.0
	This study		6.9	244.2	22.1	PF18-143a_LP-DIR-T	hargrave 2021-05-31 09:18:14	4.6e-09	4.82e-10	2.89e-10	6.509999999999999e-11	8	273	PF18-143a_LP-DIR-T-1709	LT-T-Z:LP-DIR-T	g	1709	pmagpy-4.2.24-1	PF18-143a	u	0	0	0.0	0.0	34	953.0
	This study		2.2	182.1	27.3	PF18-144a_LP-DIR-T	hargrave 2021-04-09 19:23:35	1.2e-06	4.82e-09	4.1100000000000004e-08	1.99e-08	8	273	PF18-144a_LP-DIR-T-1710	LT-NO:LP-DIR-T	g	1710	pmagpy-4.2.24-1	PF18-144a	u	0	0	0.0	0.0	0	273.0
	This study		1.9	180.6	27.3	PF18-144a_LP-DIR-T	hargrave 2021-04-10 18:03:45	1.19e-06	7.96e-09	3.38e-08	1.76e-08	8	273	PF18-144a_LP-DIR-T-1711	LT-T-Z:LP-DIR-T	g	1711	pmagpy-4.2.24-1	PF18-144a	u	0	0	0.0	0.0	1	323.0
	This study		6.8	177.2	25.7	PF18-144a_LP-DIR-T	hargrave 2021-04-12 14:30:52	1.14e-06	1.38e-08	1.33e-07	1.84e-08	8	273	PF18-144a_LP-DIR-T-1712	LT-T-Z:LP-DIR-T	g	1712	pmagpy-4.2.24-1	PF18-144a	u	0	0	0.0	0.0	2	373.0
	This study		2.1	179.5	24.0	PF18-144a_LP-DIR-T	hargrave 2021-04-14 15:24:55	1.1e-06	4.62e-09	3.5099999999999997e-08	2.02e-08	8	273	PF18-144a_LP-DIR-T-1713	LT-T-Z:LP-DIR-T	g	1713	pmagpy-4.2.24-1	PF18-144a	u	0	0	0.0	0.0	3	423.0
	This study		1.1	180.2	23.8	PF18-144a_LP-DIR-T	hargrave 2021-04-15 13:19:07	1.09e-06	2.49e-09	1.04e-08	1.92e-08	8	273	PF18-144a_LP-DIR-T-1714	LT-T-Z:LP-DIR-T	g	1714	pmagpy-4.2.24-1	PF18-144a	u	0	0	0.0	0.0	4	473.0
	This study		3.2	176.1	22.2	PF18-144a_LP-DIR-T	hargrave 2021-04-16 18:09:57	1e-06	1.36e-09	5.3499999999999996e-08	1.59e-08	8	273	PF18-144a_LP-DIR-T-1715	LT-T-Z:LP-DIR-T	g	1715	pmagpy-4.2.24-1	PF18-144a	u	0	0	0.0	0.0	5	523.0
	This study		7.0	174.0	22.3	PF18-144a_LP-DIR-T	hargrave 2021-04-18 21:13:47	9.91e-07	1.04e-08	1.2099999999999998e-07	1.6100000000000002e-08	8	273	PF18-144a_LP-DIR-T-1716	LT-T-Z:LP-DIR-T	g	1716	pmagpy-4.2.24-1	PF18-144a	u	0	0	0.0	0.0	6	573.0
